timestamp,date,device,role,event_kind,trial_ab_hits,daemon_seam_hits,evidence_pressure_hits,cloud_trust_hits,axis_count,axis_summary,duplicate_path_count,preferred_path,all_paths,basename,source_root_label,raw_axis_rows
2025-08-06 16:28:34,2025-08-06,EXT_NO_CONTACT_A,EXTERNAL_CRITICAL_NO_DIRECT_CONTACT,PROACTIVE_TRIALD_DIRECT,57,25,1,0,3,daemon_seam:25;evidence_pressure:1;trial_ab:57,1,EXT_NO_CONTACT_A/2025/08/6/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-06-162834.ips,EXT_NO_CONTACT_A/2025/08/6/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-06-162834.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-06-162834.ips,friend_device_logs,3
2025-08-06 20:12:08,2025-08-06,USER_DEVICE_11PRO,USER_CLUSTER_SUPPORT,PROACTIVE_TRIALD_DIRECT,276,135,1,0,3,daemon_seam:135;evidence_pressure:1;trial_ab:276,1,USER_DEVICE_11PRO/2025/08/6/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-06-201208.ips,USER_DEVICE_11PRO/2025/08/6/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-06-201208.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-06-201208.ips,my_device_logs,3
2025-08-06 21:41:05,2025-08-06,EXT_UNCERTAIN_B,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,PROACTIVE_TRIALD_DIRECT,138,60,1,0,3,daemon_seam:60;evidence_pressure:1;trial_ab:138,1,EXT_UNCERTAIN_B/08/6/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-06-214105.ips,EXT_UNCERTAIN_B/08/6/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-06-214105.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-06-214105.ips,friend_device_logs,3
2025-08-06 23:36:24,2025-08-06,EXT_CONTACT_D,EXTERNAL_CONTACT_KNOWN,PROACTIVE_TRIALD_DIRECT,144,64,1,0,3,daemon_seam:64;evidence_pressure:1;trial_ab:144,1,Ha Thao/2025/08/6/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-06-233624.ips,Ha Thao/2025/08/6/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-06-233624.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-06-233624.ips,friend_device_logs,3
2025-08-07 00:13:33,2025-08-07,USER_BRIDGE_15G,BRIDGE_TO_LATER_JOKER,PROACTIVE_TRIALD_DIRECT,69,27,1,0,3,daemon_seam:27;evidence_pressure:1;trial_ab:69,1,USER_BRIDGE_15G/2025/08/7/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-001333.ips,USER_BRIDGE_15G/2025/08/7/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-001333.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-001333.ips,my_device_logs,3
2025-08-07 02:10:40,2025-08-07,USER_DEVICE_12G,USER_CLUSTER_SUPPORT,PROACTIVE_TRIALD_DIRECT,299,139,1,0,3,daemon_seam:139;evidence_pressure:1;trial_ab:299,2,USER_DEVICE_12G/2025/08/7/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-021040.ips,USER_DEVICE_12G/2025/08/7/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-021040.ips | 退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-07/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-021040.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-021040.ips,my_device_logs,6
2025-08-07 03:20:19,2025-08-07,USER_ORIGIN_MINI1,ORIGIN_CORE,PROACTIVE_TRIALD_DIRECT,475,173,1,1,4,cloud_trust:1;daemon_seam:173;evidence_pressure:1;trial_ab:475,1,USER_ORIGIN_MINI1/2025/08/7/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-032019.ips,USER_ORIGIN_MINI1/2025/08/7/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-032019.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-032019.ips,my_device_logs,4
2025-08-07 05:08:24,2025-08-07,USER_DEVICE_MINI2,USER_CLUSTER_SUPPORT,PROACTIVE_TRIALD_DIRECT,94,41,1,0,3,daemon_seam:41;evidence_pressure:1;trial_ab:94,3,USER_DEVICE_MINI2/2025/08/7/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-050824.ips,USER_DEVICE_MINI2/2025/08/7/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-050824.ips | 退避フォルダ/USER_DEVICE_MINI2/2025/欠落あり08/7/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-050824.ips | 退避フォルダ/USER_DEVICE_MINI2/2025/欠落あり08/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-050824.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-050824.ips,my_device_logs,9
2025-08-07 09:41:44,2025-08-07,EXT_UNCERTAIN_B,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,PROACTIVE_TRIALD_DIRECT,108,50,1,2,4,cloud_trust:2;daemon_seam:50;evidence_pressure:1;trial_ab:108,1,EXT_UNCERTAIN_B/08/7/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-094144.ips,EXT_UNCERTAIN_B/08/7/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-094144.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-094144.ips,friend_device_logs,4
2025-08-07 21:21:10,2025-08-07,EXT_CONTACT_D,EXTERNAL_CONTACT_KNOWN,PROACTIVE_TRIALD_DIRECT,144,67,1,0,3,daemon_seam:67;evidence_pressure:1;trial_ab:144,1,Ha Thao/2025/08/7/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-212110.ips,Ha Thao/2025/08/7/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-212110.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-212110.ips,friend_device_logs,3
2025-08-07 21:38:37,2025-08-07,EXT_REMOTE_GEO_C,EXTERNAL_GEO_SEPARATED,TRIALD_CPU_RESOURCE_DIRECT,46,6,1,0,3,daemon_seam:6;evidence_pressure:1;trial_ab:46,1,EXT_REMOTE_GEO_C/2025/08/7/triald.cpu_resource-2025-08-07-213837.ips,EXT_REMOTE_GEO_C/2025/08/7/triald.cpu_resource-2025-08-07-213837.ips,triald.cpu_resource-2025-08-07-213837.ips,friend_device_logs,3
2025-08-07 22:50:12,2025-08-07,EXT_UNCERTAIN_B,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,PROACTIVE_TRIALD_DIRECT,89,39,1,0,3,daemon_seam:39;evidence_pressure:1;trial_ab:89,1,EXT_UNCERTAIN_B/08/7/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-225012.ips,EXT_UNCERTAIN_B/08/7/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-225012.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-07-225012.ips,friend_device_logs,3
2025-08-08 00:15:03,2025-08-08,USER_BRIDGE_15G,BRIDGE_TO_LATER_JOKER,PROACTIVE_TRIALD_DIRECT,36,13,1,0,3,daemon_seam:13;evidence_pressure:1;trial_ab:36,1,USER_BRIDGE_15G/2025/08/8/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-001503.ips,USER_BRIDGE_15G/2025/08/8/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-001503.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-001503.ips,my_device_logs,3
2025-08-08 00:37:16,2025-08-08,USER_ORIGIN_MINI1,ORIGIN_CORE,PROACTIVE_TRIALD_DIRECT,96,39,1,0,3,daemon_seam:39;evidence_pressure:1;trial_ab:96,1,USER_ORIGIN_MINI1/2025/08/8/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-003716.ips,USER_ORIGIN_MINI1/2025/08/8/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-003716.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-003716.ips,my_device_logs,3
2025-08-08 01:30:47,2025-08-08,EXT_NO_CONTACT_A,EXTERNAL_CRITICAL_NO_DIRECT_CONTACT,PROACTIVE_TRIALD_DIRECT,180,79,1,0,3,daemon_seam:79;evidence_pressure:1;trial_ab:180,1,EXT_NO_CONTACT_A/2025/08/8/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-013047.ips,EXT_NO_CONTACT_A/2025/08/8/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-013047.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-013047.ips,friend_device_logs,3
2025-08-08 02:52:26,2025-08-08,USER_DEVICE_MINI2,USER_CLUSTER_SUPPORT,PROACTIVE_TRIALD_DIRECT,102,46,1,0,3,daemon_seam:46;evidence_pressure:1;trial_ab:102,3,USER_DEVICE_MINI2/2025/08/8/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-025226.ips,USER_DEVICE_MINI2/2025/08/8/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-025226.ips | 退避フォルダ/USER_DEVICE_MINI2/2025/欠落あり08/8/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-025226.ips | 退避フォルダ/USER_DEVICE_MINI2/2025/欠落あり08/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-025226.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-025226.ips,my_device_logs,9
2025-08-08 09:28:52,2025-08-08,USER_DEVICE_12G,USER_CLUSTER_SUPPORT,PROACTIVE_TRIALD_DIRECT,299,139,1,0,3,daemon_seam:139;evidence_pressure:1;trial_ab:299,2,USER_DEVICE_12G/2025/08/8/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-092852.ips,USER_DEVICE_12G/2025/08/8/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-092852.ips | 退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-08/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-092852.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-092852.ips,my_device_logs,6
2025-08-08 10:52:32,2025-08-08,EXT_UNCERTAIN_B,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,PROACTIVE_TRIALD_DIRECT,56,25,1,0,3,daemon_seam:25;evidence_pressure:1;trial_ab:56,1,EXT_UNCERTAIN_B/08/8/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-105232.ips,EXT_UNCERTAIN_B/08/8/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-105232.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-105232.ips,friend_device_logs,3
2025-08-08 14:54:32,2025-08-08,EXT_NO_CONTACT_A,EXTERNAL_CRITICAL_NO_DIRECT_CONTACT,PROACTIVE_TRIALD_DIRECT,209,90,1,0,3,daemon_seam:90;evidence_pressure:1;trial_ab:209,1,EXT_NO_CONTACT_A/2025/08/8/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-145432.ips,EXT_NO_CONTACT_A/2025/08/8/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-145432.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-145432.ips,friend_device_logs,3
2025-08-08 21:53:14,2025-08-08,USER_DEVICE_11PRO,USER_CLUSTER_SUPPORT,PROACTIVE_TRIALD_DIRECT,276,135,1,0,3,daemon_seam:135;evidence_pressure:1;trial_ab:276,1,USER_DEVICE_11PRO/2025/08/8/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-215314.ips,USER_DEVICE_11PRO/2025/08/8/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-215314.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-08-215314.ips,my_device_logs,3
2025-08-09 00:13:43,2025-08-09,USER_BRIDGE_15G,BRIDGE_TO_LATER_JOKER,PROACTIVE_TRIALD_DIRECT,75,29,1,0,3,daemon_seam:29;evidence_pressure:1;trial_ab:75,1,USER_BRIDGE_15G/2025/08/9/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-001343.ips,USER_BRIDGE_15G/2025/08/9/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-001343.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-001343.ips,my_device_logs,3
2025-08-09 01:01:32,2025-08-09,USER_ORIGIN_MINI1,ORIGIN_CORE,PROACTIVE_TRIALD_DIRECT,313,117,1,6,4,cloud_trust:6;daemon_seam:117;evidence_pressure:1;trial_ab:313,2,USER_ORIGIN_MINI1/2025/08/9/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-010132.ips,USER_ORIGIN_MINI1/2025/08/14/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-010132.ips | USER_ORIGIN_MINI1/2025/08/9/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-010132.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-010132.ips,my_device_logs,8
2025-08-09 02:37:19,2025-08-09,USER_DEVICE_MINI2,USER_CLUSTER_SUPPORT,PROACTIVE_TRIALD_DIRECT,119,51,1,0,3,daemon_seam:51;evidence_pressure:1;trial_ab:119,3,USER_DEVICE_MINI2/2025/08/9/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-023719.ips,USER_DEVICE_MINI2/2025/08/9/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-023719.ips | 退避フォルダ/USER_DEVICE_MINI2/2025/欠落あり08/9/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-023719.ips | 退避フォルダ/USER_DEVICE_MINI2/2025/欠落あり08/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-023719.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-023719.ips,my_device_logs,9
2025-08-09 04:19:22,2025-08-09,USER_DEVICE_12G,USER_CLUSTER_SUPPORT,PROACTIVE_TRIALD_DIRECT,66,31,1,0,3,daemon_seam:31;evidence_pressure:1;trial_ab:66,1,USER_DEVICE_12G/2025/08/9/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-041922.ips,USER_DEVICE_12G/2025/08/9/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-041922.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-041922.ips,my_device_logs,3
2025-08-09 04:58:04,2025-08-09,EXT_UNCERTAIN_B,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,PROACTIVE_TRIALD_DIRECT,34,16,1,0,3,daemon_seam:16;evidence_pressure:1;trial_ab:34,1,EXT_UNCERTAIN_B/08/9/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-045804.ips,EXT_UNCERTAIN_B/08/9/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-045804.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-045804.ips,friend_device_logs,3
2025-08-09 09:59:12,2025-08-09,EXT_CONTACT_D,EXTERNAL_CONTACT_KNOWN,PROACTIVE_TRIALD_DIRECT,66,30,1,0,3,daemon_seam:30;evidence_pressure:1;trial_ab:66,1,Ha Thao/2025/08/9/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-095912.ips,Ha Thao/2025/08/9/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-095912.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-095912.ips,friend_device_logs,3
2025-08-09 20:40:50,2025-08-09,USER_DEVICE_11PRO,USER_CLUSTER_SUPPORT,PROACTIVE_TRIALD_DIRECT,258,128,1,0,3,daemon_seam:128;evidence_pressure:1;trial_ab:258,1,USER_DEVICE_11PRO/2025/08/9/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-204050.ips,USER_DEVICE_11PRO/2025/08/9/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-204050.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-09-204050.ips,my_device_logs,3
2025-08-10 00:27:54,2025-08-10,USER_ORIGIN_MINI1,ORIGIN_CORE,PROACTIVE_TRIALD_DIRECT,111,42,1,0,3,daemon_seam:42;evidence_pressure:1;trial_ab:111,1,USER_ORIGIN_MINI1/2025/08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-002754.ips,USER_ORIGIN_MINI1/2025/08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-002754.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-002754.ips,my_device_logs,3
2025-08-10 00:47:19,2025-08-10,EXT_NO_CONTACT_A,EXTERNAL_CRITICAL_NO_DIRECT_CONTACT,PROACTIVE_TRIALD_DIRECT,155,69,1,0,3,daemon_seam:69;evidence_pressure:1;trial_ab:155,1,EXT_NO_CONTACT_A/2025/08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-004719.ips,EXT_NO_CONTACT_A/2025/08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-004719.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-004719.ips,friend_device_logs,3
2025-08-10 02:10:24,2025-08-10,USER_DEVICE_12G,USER_CLUSTER_SUPPORT,PROACTIVE_TRIALD_DIRECT,132,62,1,0,3,daemon_seam:62;evidence_pressure:1;trial_ab:132,1,USER_DEVICE_12G/2025/08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-021024.ips,USER_DEVICE_12G/2025/08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-021024.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-021024.ips,my_device_logs,3
2025-08-10 02:28:48,2025-08-10,EXT_CONTACT_D,EXTERNAL_CONTACT_KNOWN,PROACTIVE_TRIALD_DIRECT,138,61,1,0,3,daemon_seam:61;evidence_pressure:1;trial_ab:138,1,Ha Thao/2025/08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-022848.ips,Ha Thao/2025/08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-022848.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-022848.ips,friend_device_logs,3
2025-08-10 04:57:06,2025-08-10,EXT_UNCERTAIN_B,EXTERNAL_CRITICAL_UNCERTAIN_CONTACT,PROACTIVE_TRIALD_DIRECT,139,62,1,0,3,daemon_seam:62;evidence_pressure:1;trial_ab:139,1,EXT_UNCERTAIN_B/08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-045706.ips,EXT_UNCERTAIN_B/08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-045706.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-045706.ips,friend_device_logs,3
2025-08-10 07:49:48,2025-08-10,USER_DEVICE_MINI2,USER_CLUSTER_SUPPORT,PROACTIVE_TRIALD_DIRECT,30,14,1,0,3,daemon_seam:14;evidence_pressure:1;trial_ab:30,3,USER_DEVICE_MINI2/2025/08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-074948.ips,USER_DEVICE_MINI2/2025/08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-074948.ips | 退避フォルダ/USER_DEVICE_MINI2/2025/欠落あり08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-074948.ips | 退避フォルダ/USER_DEVICE_MINI2/2025/欠落あり08/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-074948.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-074948.ips,my_device_logs,9
2025-08-10 12:00:20,2025-08-10,USER_BRIDGE_15G,BRIDGE_TO_LATER_JOKER,PROACTIVE_TRIALD_DIRECT,30,11,1,0,3,daemon_seam:11;evidence_pressure:1;trial_ab:30,1,USER_BRIDGE_15G/2025/08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-120020.ips,USER_BRIDGE_15G/2025/08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-120020.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-120020.ips,my_device_logs,3
2025-08-10 16:55:18,2025-08-10,EXT_NO_CONTACT_A,EXTERNAL_CRITICAL_NO_DIRECT_CONTACT,PROACTIVE_TRIALD_DIRECT,85,37,1,0,3,daemon_seam:37;evidence_pressure:1;trial_ab:85,1,EXT_NO_CONTACT_A/2025/08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-165518.ips,EXT_NO_CONTACT_A/2025/08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-165518.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-165518.ips,friend_device_logs,3
2025-08-10 22:54:57,2025-08-10,EXT_CONTACT_D,EXTERNAL_CONTACT_KNOWN,PROACTIVE_TRIALD_DIRECT,59,25,1,1,4,cloud_trust:1;daemon_seam:25;evidence_pressure:1;trial_ab:59,1,Ha Thao/2025/08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-225457.ips,Ha Thao/2025/08/10/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-225457.ips,proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-10-225457.ips,friend_device_logs,4
