source,device,date,axis,hit_count,relative_path,source_root_label,original_device_guess,original_date_guess
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,backup_manifest,429,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/stacks-2025-08-01-031645.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,backup_manifest,429,USER_DEVICE_12G/2025/08/1/stacks-2025-08-01-031645.ips,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,evidence_pressure,399,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/stacks-2025-08-01-031645.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,evidence_pressure,399,USER_DEVICE_12G/2025/08/1/stacks-2025-08-01-031645.ips,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,cloud_trust,380,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/stacks-2025-08-01-031645.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,cloud_trust,380,USER_DEVICE_12G/2025/08/1/stacks-2025-08-01-031645.ips,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,telecom_wifi_proximity,319,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/stacks-2025-08-01-031645.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,telecom_wifi_proximity,319,USER_DEVICE_12G/2025/08/1/stacks-2025-08-01-031645.ips,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,daemon_seam,197,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/Analytics-2025-08-01-070008.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,daemon_seam,197,USER_DEVICE_12G/2025/08/1/Analytics-2025-08-01-070008.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,trial_ab,120,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-01-021114.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,trial_ab,120,USER_DEVICE_12G/2025/08/1/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-01-021114.ips,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,cloud_trust,101,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/Analytics-2025-08-01-070008.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,cloud_trust,101,USER_DEVICE_12G/2025/08/1/Analytics-2025-08-01-070008.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,telecom_wifi_proximity,81,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/Analytics-2025-08-01-070008.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,telecom_wifi_proximity,81,USER_DEVICE_12G/2025/08/1/Analytics-2025-08-01-070008.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,evidence_pressure,64,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/Analytics-2025-08-01-070008.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,evidence_pressure,64,USER_DEVICE_12G/2025/08/1/Analytics-2025-08-01-070008.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,telecom_wifi_proximity,63,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/log-power-2025-08-01-170334.session,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,telecom_wifi_proximity,63,USER_DEVICE_12G/2025/08/1/log-power-2025-08-01-170334.session,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,daemon_seam,58,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-01-021114.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,daemon_seam,58,USER_DEVICE_12G/2025/08/1/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-01-021114.ips,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,backup_manifest,49,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/Analytics-2025-08-01-070008.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,backup_manifest,49,USER_DEVICE_12G/2025/08/1/Analytics-2025-08-01-070008.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,lateral_trust,34,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/Analytics-2025-08-01-070008.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,lateral_trust,34,USER_DEVICE_12G/2025/08/1/Analytics-2025-08-01-070008.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,shadow_cloud_terms,32,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/log-power-2025-08-01-170334.session,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,trial_ab,32,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/log-power-2025-08-01-170334.session,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,shadow_cloud_terms,32,USER_DEVICE_12G/2025/08/1/log-power-2025-08-01-170334.session,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,trial_ab,32,USER_DEVICE_12G/2025/08/1/log-power-2025-08-01-170334.session,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,evidence_pressure,30,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/log-power-2025-08-01-170334.session,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,evidence_pressure,30,USER_DEVICE_12G/2025/08/1/log-power-2025-08-01-170334.session,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,trial_ab,22,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/Analytics-2025-08-01-070008.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,trial_ab,22,USER_DEVICE_12G/2025/08/1/Analytics-2025-08-01-070008.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,daemon_seam,20,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/stacks-2025-08-01-031645.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,daemon_seam,20,USER_DEVICE_12G/2025/08/1/stacks-2025-08-01-031645.ips,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,lateral_trust,16,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/stacks-2025-08-01-031645.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,lateral_trust,16,USER_DEVICE_12G/2025/08/1/stacks-2025-08-01-031645.ips,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,telecom_wifi_proximity,6,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/knowledgeconstructiond.cpu_resource-2025-08-01-024530.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,telecom_wifi_proximity,6,USER_DEVICE_12G/2025/08/1/knowledgeconstructiond.cpu_resource-2025-08-01-024530.ips,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,policy_restriction,5,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/stacks-2025-08-01-031645.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,policy_restriction,5,USER_DEVICE_12G/2025/08/1/stacks-2025-08-01-031645.ips,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,daemon_seam,4,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/knowledgeconstructiond.cpu_resource-2025-08-01-024530.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,daemon_seam,4,USER_DEVICE_12G/2025/08/1/knowledgeconstructiond.cpu_resource-2025-08-01-024530.ips,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,evidence_pressure,3,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/knowledgeconstructiond.cpu_resource-2025-08-01-024530.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,trial_ab,3,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/stacks-2025-08-01-031645.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,evidence_pressure,3,USER_DEVICE_12G/2025/08/1/knowledgeconstructiond.cpu_resource-2025-08-01-024530.ips,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,trial_ab,3,USER_DEVICE_12G/2025/08/1/stacks-2025-08-01-031645.ips,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,cloud_trust,3,USER_DEVICE_12G/2025/08/1/特別ログ-境界線/README.txt,my_device_logs,USER_DEVICE_12G,
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,policy_restriction,2,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/Analytics-2025-08-01-070008.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,policy_restriction,2,USER_DEVICE_12G/2025/08/1/Analytics-2025-08-01-070008.ips.ca.synced,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,lateral_trust,1,退避フォルダ/USER_DEVICE_12G/元のログ-前のオーナー/08/1/xp_amp_app_usage_dnu-2025-08-01-002054.ips,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,lateral_trust,1,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/log-power-2025-08-01-170334.session,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,backup_manifest,1,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/log-power-2025-08-01-170334.session,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,backup_manifest,1,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/xp_amp_app_usage_dnu-2025-08-01-101327.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,lateral_trust,1,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/xp_amp_app_usage_dnu-2025-08-01-101327.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,lateral_trust,1,退避フォルダ/USER_DEVICE_12G/ID移植後の挙動-2025-0731_0808/2025-08-01/xp_amp_app_usage_dnu-2025-08-01-120633.ips,my_device_logs,USER_DEVICE_12G,2025-07-31
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,backup_manifest,1,USER_DEVICE_12G/2025/08/1/log-power-2025-08-01-170334.session,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_DEVICE_12G,2025-08-01,backup_manifest,1,USER_DEVICE_12G/2025/08/1/xp_amp_app_usage_dnu-2025-08-01-101327.ips,my_device_logs,USER_DEVICE_12G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,cloud_trust,306,USER_BRIDGE_15G/2025/08/1/JetsamEvent-2025-08-01-030721.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,cloud_trust,201,USER_BRIDGE_15G/2025/08/1/JetsamEvent-2025-08-01-030831.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,evidence_pressure,103,USER_BRIDGE_15G/2025/08/1/Analytics-2025-08-01-070610.ips.ca.synced,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,trial_ab,55,USER_BRIDGE_15G/2025/08/1/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-01-001255.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,telecom_wifi_proximity,48,USER_BRIDGE_15G/2025/08/1/Analytics-2025-08-01-070610.ips.ca.synced,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,daemon_seam,45,USER_BRIDGE_15G/2025/08/1/Analytics-2025-08-01-070610.ips.ca.synced,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,daemon_seam,21,USER_BRIDGE_15G/2025/08/1/JetsamEvent-2025-08-01-030721.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,daemon_seam,21,USER_BRIDGE_15G/2025/08/1/proactive_event_tracker-com_apple_Trial-com_apple_triald-2025-08-01-001255.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,evidence_pressure,16,USER_BRIDGE_15G/2025/08/1/JetsamEvent-2025-08-01-030721.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,trial_ab,13,USER_BRIDGE_15G/2025/08/1/Analytics-2025-08-01-070610.ips.ca.synced,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,daemon_seam,13,USER_BRIDGE_15G/2025/08/1/JetsamEvent-2025-08-01-030831.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,cloud_trust,12,USER_BRIDGE_15G/2025/08/1/Analytics-2025-08-01-070610.ips.ca.synced,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,trial_ab,11,USER_BRIDGE_15G/2025/08/1/IntentsExtension-2025-08-01-112051.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,trial_ab,11,USER_BRIDGE_15G/2025/08/1/IntentsExtension-2025-08-01-112117.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,trial_ab,11,USER_BRIDGE_15G/2025/08/1/IntentsExtension-2025-08-01-112131.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,lateral_trust,8,USER_BRIDGE_15G/2025/08/1/JetsamEvent-2025-08-01-030721.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,evidence_pressure,7,USER_BRIDGE_15G/2025/08/1/IntentsExtension-2025-08-01-112051.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,evidence_pressure,7,USER_BRIDGE_15G/2025/08/1/IntentsExtension-2025-08-01-112117.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,telecom_wifi_proximity,7,USER_BRIDGE_15G/2025/08/1/JetsamEvent-2025-08-01-030721.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,evidence_pressure,7,USER_BRIDGE_15G/2025/08/1/IntentsExtension-2025-08-01-112131.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,evidence_pressure,7,USER_BRIDGE_15G/2025/08/1/JetsamEvent-2025-08-01-030831.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,backup_manifest,5,USER_BRIDGE_15G/2025/08/1/Analytics-2025-08-01-070610.ips.ca.synced,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,lateral_trust,4,USER_BRIDGE_15G/2025/08/1/Analytics-2025-08-01-070610.ips.ca.synced,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,backup_manifest,4,USER_BRIDGE_15G/2025/08/1/JetsamEvent-2025-08-01-030721.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,telecom_wifi_proximity,4,USER_BRIDGE_15G/2025/08/1/JetsamEvent-2025-08-01-030831.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,lateral_trust,3,USER_BRIDGE_15G/2025/08/1/JetsamEvent-2025-08-01-030831.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,telecom_wifi_proximity,2,USER_BRIDGE_15G/2025/08/1/IntentsExtension-2025-08-01-112051.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,lateral_trust,2,USER_BRIDGE_15G/2025/08/1/IntentsExtension-2025-08-01-112051.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,telecom_wifi_proximity,2,USER_BRIDGE_15G/2025/08/1/IntentsExtension-2025-08-01-112117.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,lateral_trust,2,USER_BRIDGE_15G/2025/08/1/IntentsExtension-2025-08-01-112117.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,policy_restriction,2,USER_BRIDGE_15G/2025/08/1/JetsamEvent-2025-08-01-030721.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,trial_ab,2,USER_BRIDGE_15G/2025/08/1/JetsamEvent-2025-08-01-030721.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,telecom_wifi_proximity,2,USER_BRIDGE_15G/2025/08/1/IntentsExtension-2025-08-01-112131.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,lateral_trust,2,USER_BRIDGE_15G/2025/08/1/IntentsExtension-2025-08-01-112131.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,backup_manifest,2,USER_BRIDGE_15G/2025/08/1/JetsamEvent-2025-08-01-030831.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,evidence_pressure,2,USER_BRIDGE_15G/2025/08/1/SFA-networking.json-2025-08-01-112636.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,evidence_pressure,2,USER_BRIDGE_15G/2025/08/1/xp_amp_app_usage_dnu-2025-08-01-000051.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,cloud_trust,1,USER_BRIDGE_15G/2025/08/1/IntentsExtension-2025-08-01-112051.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,policy_restriction,1,USER_BRIDGE_15G/2025/08/1/Analytics-2025-08-01-070610.ips.ca.synced,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,cloud_trust,1,USER_BRIDGE_15G/2025/08/1/IntentsExtension-2025-08-01-112117.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,cloud_trust,1,USER_BRIDGE_15G/2025/08/1/IntentsExtension-2025-08-01-112131.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,trial_ab,1,USER_BRIDGE_15G/2025/08/1/JetsamEvent-2025-08-01-030831.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,cloud_trust,1,USER_BRIDGE_15G/2025/08/1/SFA-ckks.json-2025-08-01-112637.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,backup_manifest,1,USER_BRIDGE_15G/2025/08/1/SFA-ckks.json-2025-08-01-112637.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,telecom_wifi_proximity,1,USER_BRIDGE_15G/2025/08/1/SFA-ckks.json-2025-08-01-112637.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,backup_manifest,1,USER_BRIDGE_15G/2025/08/1/SFA-local.json-2025-08-01-112638.000.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,cloud_trust,1,USER_BRIDGE_15G/2025/08/1/SFA-CloudServices.json-2025-08-01-112635.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,backup_manifest,1,USER_BRIDGE_15G/2025/08/1/SFA-CloudServices.json-2025-08-01-112635.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,telecom_wifi_proximity,1,USER_BRIDGE_15G/2025/08/1/SFA-CloudServices.json-2025-08-01-112635.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,daemon_seam,1,USER_BRIDGE_15G/2025/08/1/SFA-CloudServices.json-2025-08-01-112635.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,trial_ab,1,USER_BRIDGE_15G/2025/08/1/SFA-networking.json-2025-08-01-112636.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,lateral_trust,1,USER_BRIDGE_15G/2025/08/1/SFA-networking.json-2025-08-01-112636.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,lateral_trust,1,USER_BRIDGE_15G/2025/08/1/SFA-transparency.json-2025-08-01-112636.000.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,daemon_seam,1,USER_BRIDGE_15G/2025/08/1/SiriSearchFeedback-2025-08-01-030849.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,daemon_seam,1,USER_BRIDGE_15G/2025/08/1/SiriSearchFeedback-2025-08-01-030733.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,daemon_seam,1,USER_BRIDGE_15G/2025/08/1/SiriSearchFeedback-2025-08-01-112451.000.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,USER_BRIDGE_15G,2025-08-01,backup_manifest,1,USER_BRIDGE_15G/2025/08/1/xp_amp_app_usage_dnu-2025-08-01-121410.ips,my_device_logs,USER_BRIDGE_15G,2025-08-01
39b_raw_file_axis,CONTROL_OR_GENERIC_EXTERNAL,2025-08-01,telecom_wifi_proximity,14019,kanaoya/2025/08/1/Analytics-2025-08-01-090004.ips.ca.synced,friend_device_logs,CONTROL_OR_GENERIC_EXTERNAL,2025-08-01
39b_raw_file_axis,CONTROL_OR_GENERIC_EXTERNAL,2025-08-01,evidence_pressure,10239,kanaoya/2025/08/1/Analytics-2025-08-01-090004.ips.ca.synced,friend_device_logs,CONTROL_OR_GENERIC_EXTERNAL,2025-08-01
39b_raw_file_axis,CONTROL_OR_GENERIC_EXTERNAL,2025-08-01,trial_ab,7343,kanaoya/2025/08/1/Analytics-2025-08-01-090004.ips.ca.synced,friend_device_logs,CONTROL_OR_GENERIC_EXTERNAL,2025-08-01
